number,title,state,scope,categories,capabilities,assessment,sha,baseRefName,headRefName,mergedAt,url,files,reviewLevel
211,"test(pilot): lock model fetch to replace the route, not merge into it",MERGED,main历史+dev历史,P; R; T,C01; C23,拉取成功覆盖 channel 模型、删除项不得被新会话使用；重要行为测试应迁入 registry 插件。,926d39af241978c1d79fd2ec555f3450618fed88,dev,claude/model-fetch-overwrite,2026-09-11T10:37:24Z,https://github.com/CtriXin/multi-model-switch/pull/211,tests/test_mms_web_model_settings.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
212,feat(config-web): step the configuration WebUI down to a maintenance entry,MERGED,main历史+dev历史,R; D,C09,配置 Web 已降为维护入口，仍有账号/偏好/迁移用途；不能因 Pilot/DSH 有设置页就全部删除。,ef47912e4e42539d33d83a1ddbc02208eddadc07,dev,claude/config-web-deprecate,2026-09-11T10:37:33Z,https://github.com/CtriXin/multi-model-switch/pull/212,README.md; README.zh-CN.md; docs/WEB_UI_QUICKSTART.md; mms_config_web.py; mms_config_web_server.py; mms_config_web_settings.py; tests/test_config_web.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
213,fix(codex): tell Codex the context window of a 1M model it cannot know,MERGED,main历史+dev历史,R; P; T,C02; C09,Codex context 配置注入留 MMS；代码写入已验证不等于 Codex 实际 compact 行为已验证。,ad189d3c8fc2fbf6deb59659b34f46bf61381299,dev,claude/codex-context-window,2026-09-11T10:44:45Z,https://github.com/CtriXin/multi-model-switch/pull/213,mms_launchers.py; tests/test_codex_reasoning_effort_launch.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
214,release(pilot): prepare v4.16.0,MERGED,main历史+dev历史,H,C24,4.16 发布包装；按原功能归类。,a1348e3c73296234600adb83b52b1cde0f551af1,dev,claude/release-v4.16.0,2026-09-11T10:55:40Z,https://github.com/CtriXin/multi-model-switch/pull/214,apps/mms-web/package-lock.json; apps/mms-web/package.json; docs/mms-web/RELEASE-v4.16.0.md; mms_version.py; mms_web_static/build.json; package.json,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
215,fix(config): finish retiring ~/.config/mms as a config location,MERGED,main历史+dev历史,R; C; T,C09; C10,旧配置根清理和 resolver precedence 保留；不重新启用 legacy root 默认写入。,852bab952e5203fed7e5aa8ac1883f131c602281,dev,claude/finish-legacy-root-retirement,2026-09-11T13:01:26Z,https://github.com/CtriXin/multi-model-switch/pull/215,.gitignore; README.md; README.zh-CN.md; mms_consumer_bundle.py; mms_launchers.py; mms_opencode_env.py; mms_registry_cli.py; mms_review_dispatch.py; mms_router.py; mms_session_assets.py; scripts/ci_pytest_regression.py; scripts/local_channel_update.py; scripts/mms_health_watchdog.py; statusline-command.sh; tests/test_claude_isolation.py; tests/test_opencode_launcher.py; tests/test_registry_contract_docs.py; tests/test_single_config_root.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
216,feat: 识图借用扩展到 Claude Code 和 OpenCode，Pilot 加 What's New,MERGED,main历史+dev历史,P; R; C,C02; C06; C09; C15,vision MCP relay 可继续复用；What's New 属于发行 UX，后续展示策略已变。,450d5b2572fc920a21600fda3eabe10dd33079e7,dev,claude/vision-relay,2026-09-11T15:54:36Z,https://github.com/CtriXin/multi-model-switch/pull/216,apps/mms-web/src/App.tsx; apps/mms-web/src/WhatsNew.tsx; apps/mms-web/src/updates.css; docs/AGENT_GUARDRAILS.md; docs/mms-web/HANDOFF-issue-112.md; mms_launchers.py; mms_opencode_config.py; mms_vision_relay.py; mms_web/ui_preferences.py; mms_web/updates.py; mms_web_static/assets/index-10ec92T0.js; mms_web_static/assets/index-B-q6pwAO.css; mms_web_static/assets/index-CpYIRmfd.css; mms_web_static/build.json; mms_web_static/index.html; scripts/mms-vision-mcp.mjs; tests/test_mms_web_ui_preferences.py; tests/test_mms_web_updates.py; tests/test_vision_relay_harnesses.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
217,release(pilot): prepare v4.17.0,MERGED,main历史+dev历史,H,C24,4.17 发布包装；功能归 #215/#216。,2ade43a788e390e33e8988b4fa458fec92520336,dev,claude/release-v4.17.0,2026-09-11T16:06:34Z,https://github.com/CtriXin/multi-model-switch/pull/217,apps/mms-web/package-lock.json; apps/mms-web/package.json; docs/mms-web/RELEASE-v4.17.0.md; mms_version.py; mms_web_static/build.json; package.json,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
218,fix(pilot): show the release notes to installs that already existed,MERGED,main历史+dev历史,C; T; D,C15,新安装与升级用户区分是发行验收；自动弹出策略后由 #243 调整，不照搬旧页面逻辑。,c006e08af9d791826a97c729582ccb0bfcd03f37,dev,claude/whatsnew-existing-installs,2026-09-11T16:19:43Z,https://github.com/CtriXin/multi-model-switch/pull/218,apps/mms-web/src/WhatsNew.tsx; apps/mms-web/src/whats-new.ts; apps/mms-web/tests/whats-new.test.mjs; mms_web/server.py; mms_web/ui_preferences.py; mms_web_static/assets/index-B6JpSwCs.js; mms_web_static/build.json; mms_web_static/index.html; tests/test_mms_web_ui_preferences.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
219,release(pilot): prepare v4.17.1,MERGED,main历史+dev历史,H,C24,4.17.1 发布包装；不单独迁移。,eb5fa31b80057aabcf975399182e111a79ba4014,dev,claude/release-v4.17.1,2026-09-11T16:26:36Z,https://github.com/CtriXin/multi-model-switch/pull/219,apps/mms-web/package-lock.json; apps/mms-web/package.json; docs/mms-web/RELEASE-v4.17.1.md; mms_version.py; mms_web_static/build.json; package.json,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
220,release(pilot): prepare v4.18.0,MERGED,main历史+dev历史,H,C24,4.18 发布包装；功能归 #182。,92ec86da8f55bf3d82f4493f7a0d1e9fe9348070,dev,claude/release-v4.18.0,2026-09-12T01:32:04Z,https://github.com/CtriXin/multi-model-switch/pull/220,apps/mms-web/package-lock.json; apps/mms-web/package.json; docs/mms-web/RELEASE-v4.18.0.md; mms_version.py; mms_web_static/build.json; package.json,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
221,feat(pilot): integrate T1 BTW and T2 message control,MERGED,main历史+dev历史,P; D; T,C13,BTW、steer/interrupt/queue 的用户语义保留；DSH 原生控制可替代通用部分，旁问隔离和撤回需补测。,4b66254c8db84e55076192c5bcd34be0663d3f19,dev,codex/pilot-t1-t2-integration-final,2026-09-12T01:58:11Z,https://github.com/CtriXin/multi-model-switch/pull/221,.ai/regression-reports/2026-09-11-btw-pilot-ui.md; apps/mms-web/src/App.tsx; apps/mms-web/src/Composer.tsx; apps/mms-web/src/ContextUsage.tsx; apps/mms-web/src/MessageQueue.tsx; apps/mms-web/src/SessionTools.tsx; apps/mms-web/src/SideQuestions.tsx; apps/mms-web/src/Transcript.tsx; apps/mms-web/src/api.ts; apps/mms-web/src/main.tsx; apps/mms-web/src/message-control.ts; apps/mms-web/src/side-questions.css; apps/mms-web/src/side-questions.ts; apps/mms-web/src/styles.css; apps/mms-web/src/types.ts; apps/mms-web/tests/message-control.test.mjs; apps/mms-web/tests/side-questions.test.mjs; docs/mms-web/API.md; docs/mms-web/REGRESSION-T2-MESSAGE-CONTROL.md; mms_web/context_evidence.py; mms_web/drivers/pi_rpc.py; mms_web/server.py; mms_web/session_actions.py; mms_web/sessions.py; mms_web/side_question_model.py; mms_web/side_questions.py; mms_web_static/assets/index-CItyy92K.js; mms_web_static/assets/index-CjFpOzsF.js; mms_web_static/assets/index-hWMt9dHW.css; mms_web_static/build.json; mms_web_static/index.html; tests/fixtures/mms_web/btw_side_questions.py; tests/fixtures/mms_web/pi_fake_child.py; tests/fixtures/mms_web/t2/pi_wire_child.py; tests/fixtures/mms_web/t2/scenarios/approval-gate.jsonl; tests/fixtures/mms_web/t2/scenarios/steer-tool-flow.jsonl; tests/test_launch_unavailable_reason.py; tests/test_mms_web_btw_backend.py; tests/test_mms_web_btw_contract.py; tests/test_mms_web_btw_route_model.py; tests/test_mms_web_context_flow.py; tests/test_mms_web_interactions.py; tests/test_mms_web_message_control.py; tests/test_mms_web_sessions_launch.py; tests/test_mms_web_sessions_pi_driver.py; tests/test_mms_web_sessions_service.py; tests/test_mms_web_t2_message_control.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
225,release(pilot): prepare v4.19.0,MERGED,main历史+dev历史,H,C24,4.19 发布包装；功能归 #221。,4437feb19bfa3ac6c40f9facbb2653ed7c559f61,dev,codex/release-v4.19.0,2026-09-12T02:20:42Z,https://github.com/CtriXin/multi-model-switch/pull/225,apps/mms-web/package-lock.json; apps/mms-web/package.json; docs/mms-web/RELEASE-v4.19.0.md; mms_version.py; mms_web_static/build.json; package.json,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
226,fix(install): tell the user how to update while Pilot is running; drop the dead stop-and-reopen path (#223),MERGED,main历史+dev历史,R; C; D; T,C10,删除无效 stop-and-reopen 安装分支；更新不得无声杀会话的规则保留。,251d65471904b58407277335060a3786a1843e4b,dev,claude/issue-223-audit-installer,2026-09-12T04:47:01Z,https://github.com/CtriXin/multi-model-switch/pull/226,README.md; README.zh-CN.md; install.sh; tests/test_mms_web_install_lock.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
227,"fix: restore k3[1m] vision fallback, fix bridge lb_debug path, stale ChannelModels label, guardrails drift (#224)",MERGED,main历史+dev历史,P; R; T,C01; C02; C09,vision 名称兜底、bridge lb_debug、通道陈旧标签及 guardrails 修复；不属于可被 DSH Web 直接覆盖的 launcher 代码。,411275cad116042fc466b0a81b2eef1c76181480,dev,claude/issue-224-audit-consistency,2026-09-12T04:47:41Z,https://github.com/CtriXin/multi-model-switch/pull/227,apps/mms-web/src/ChannelModels.tsx; docs/AGENT_GUARDRAILS.md; mms_bridge.py; mms_config_web.py; mms_core.py; mms_web_static/assets/index-c-L-bYwM.js; mms_web_static/build.json; mms_web_static/index.html; tests/test_gateway_bridge_model_override.py; tests/test_provider_profiles.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
228,test: reconcile the tests broken by #199/#204/#205 with the mms-next contract (#222),MERGED,main历史+dev历史,R; T,C09; C23,测试合同收敛同时含 real-home 产品修复；保留隔离和路径合同，不只是测试数量变化。,fb51b6eec5a44c600e67a5081b3f0d02e3dc3feb,dev,claude/issue-222-audit-tests,2026-09-12T04:48:19Z,https://github.com/CtriXin/multi-model-switch/pull/228,mms_core.py; mms_session_catalog.py; tests/test_agy_launcher.py; tests/test_claude_hardening_regressions.py; tests/test_command_smoke.py; tests/test_fake_upstream.py; tests/test_legacy_surface_cleanup.py; tests/test_mms_context.py; tests/test_mms_rescue.py; tests/test_opencode_launcher.py; tests/test_pi_launcher.py; tests/test_route_status_session_isolation.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
229,release: v4.19.1 fixes,MERGED,main历史+dev历史,R; C; H,C09; C24,发布同时补 gateway HOME 的 real-home marker，不能仅按 release 标题当作无代码。,57c421f79a4a157e3d6fd360be9b32c37c11b23c,dev,codex/release-v4.19.1,2026-09-12T05:15:17Z,https://github.com/CtriXin/multi-model-switch/pull/229,.ai/regression-reports/2026-09-12-v4-19-1.md; README.en.md; apps/mms-web/package-lock.json; apps/mms-web/package.json; docs/mms-web/RELEASE-v4.19.1.md; mms_launchers.py; mms_version.py; mms_web_static/build.json; package.json; tests/test_real_user_home.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
231,feat: add Windows Native Preview support,MERGED,main历史+dev历史,C; R; T; D,C09; C10; C22,Windows Native Preview 跨平台/安装/锁/路径边界保留；Python/Pi 专用 shim 仅在不再使用时退役。,8b4271b5fdbaa947ba0e59a53a15680f56218afc,dev,codex/stride-855b1bed42aa43bb-windows,2026-09-12T08:39:01Z,https://github.com/CtriXin/multi-model-switch/pull/231,.github/workflows/windows-acceptance.yml; apps/mms-web/src/SettingsPage.tsx; apps/mms-web/src/local-file-paths.ts; apps/mms-web/src/studio.css; apps/mms-web/src/types.ts; assets/session-assets/skills/weber/backends-web-access/scripts/browser-discovery.mjs; assets/session-assets/skills/weber/backends-web-access/scripts/cdp-proxy.mjs; assets/session-assets/skills/weber/backends-web-access/scripts/check-deps.mjs; assets/session-assets/skills/weber/backends-web-access/test/browser-discovery.test.mjs; assets/session-assets/skills/weber/lib/fallback.ts; docs/mms-web/API.md; docs/mms-web/GETTING-STARTED.md; docs/mms-web/WINDOWS-PLATFORM-CONTRACT.md; mms_launchers.py; mms_platform.py; mms_runtime.py; mms_web/__main__.py; mms_web/catalog.py; mms_web/catalog_worker.py; mms_web/drivers/base.py; mms_web/drivers/pi_rpc.py; mms_web/file_lock.py; mms_web/files.py; mms_web/install_lock.py; mms_web/model_settings.py; mms_web/project_materials.py; mms_web/server.py; mms_web/service.py; mms_web/session_actions.py; mms_web/update_activation.py; packages/mms-install/README.md; packages/mms-install/bin/install.ps1; packages/mms-install/bin/mms-install.mjs; packages/mms-install/package.json; scripts/ci/windows_acceptance.ps1; tests/frontend/local-file-paths.test.ts; tests/test_mms_platform.py; tests/test_mms_runtime.py; tests/test_mms_web_browser_capability.py; tests/test_mms_web_file_lock.py; tests/test_mms_web_install_lock.py; tests/test_mms_web_local_files.py; tests/test_mms_web_service.py; tests/test_mms_web_status.py; tests/test_mms_web_update_transaction.py; tests/test_mms_web_windows_service.py; tests/test_npx_installer_package.py; vendor/weber/backends-web-access/scripts/browser-discovery.mjs; vendor/weber/backends-web-access/scripts/cdp-proxy.mjs; vendor/weber/backends-web-access/scripts/check-deps.mjs; vendor/weber/backends-web-access/test/browser-discovery.test.mjs; vendor/weber/lib/fallback.ts,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
232,feat: guide safe upgrades across config roots,MERGED,main历史+dev历史,C; R; T,C09; C11,跨配置根升级只读引导、阻止不安全一键迁移；发行层能力，不需要 core fork。,3ecf9ffec9ab350f5fa733f6cf35d452b5d67de5,dev,codex/upgrade-guidance,2026-09-12T06:06:32Z,https://github.com/CtriXin/multi-model-switch/pull/232,.ai/regression-reports/2026-09-12-upgrade-guidance.md; README.en.md; README.md; apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/UpdateCenter.tsx; apps/mms-web/src/updates.css; docs/mms-web/RELEASE-v4.19.2.md; install.sh; mms_version.py; mms_web/update_coordinator.py; mms_web/update_guidance.py; mms_web/update_install.py; mms_web/updates.py; mms_web_static/assets/index-DnGpPfnh.css; mms_web_static/assets/index-UR-pBfPq.js; mms_web_static/assets/index-hWMt9dHW.css; mms_web_static/build.json; mms_web_static/index.html; package.json; tests/test_install_script_paths.py; tests/test_mms_web_update_coordinator.py; tests/test_mms_web_updates.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
233,feat(capability): one context-window truth for every harness; [1m] becomes input normalization (#230),MERGED,main历史+dev历史,P; R; T,C02,跨 harness context-window 单真值及输入别名归一化是重要资产；DSH adapter 消费解析结果。,49a8b898ec53fcdcbe3f39d70c056c5e86f31aac,dev,claude/issue-230-context-single-truth,2026-09-12T07:05:29Z,https://github.com/CtriXin/multi-model-switch/pull/233,config/model-context-windows.json; config/provider-profiles.json; docs/AGENT_GUARDRAILS.md; docs/reference/MODEL_CAPABILITY_SOURCES.md; mms_config_web.py; mms_context_window.py; mms_core.py; mms_launchers.py; mms_opencode_config.py; mms_pi_support.py; tests/test_claude_isolation.py; tests/test_codex_reasoning_effort_launch.py; tests/test_context_window_single_truth.py; tests/test_mimo_1m_context.py; tests/test_non_claude_1m_context.py; tests/test_provider_profiles.py; tests/test_single_config_root.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
